id,mass,x,y,z,vx,vy,vz
9954,2.39959e+14,-3.13785,0.334218,0.159657,-0.0020787,-0.00957719,-0.000628038
9955,1.10353e+15,-2.75393,-1.80254,0.702451,0.0034769,-0.00749015,0.00370791
9956,1.71339e+15,-1.42568,-2.18952,-0.354245,0.00925609,-0.00640411,-0.00144469
9957,5.52079e+14,-2.93101,1.59418,-0.126627,-0.004187,-0.00804218,0.00225549
9958,2.70709e+14,-2.13549,2.49097,0.269238,-0.00677008,-0.00667928,-0.000312588
9959,8.08109e+14,-1.31299,-2.61633,0.272434,0.00818384,-0.00587167,-0.0021675
9960,8.84679e+14,-2.60332,1.97088,-0.418844,-0.00497926,-0.00745228,-0.00307836
9961,1.13721e+15,1.10826,-2.63556,-0.46051,0.0092797,0.00450658,8.38973e-05
9962,3.26417e+14,-3.6228,-0.00280958,0.042543,-0.000818494,-0.00847654,-0.000157722
9963,2.9962e+14,-2.79643,1.60792,0.668457,-0.00466985,-0.00824411,0.000555327
9964,7.74487e+14,-2.69012,-1.35854,0.944651,0.00340794,-0.00901067,0.0011926
9965,1.73468e+15,-3.34337,-0.586816,0.2756,0.000368559,-0.00891291,0.00158418
9966,3.29747e+14,-0.108258,3.01881,0.000960364,-0.0101586,-0.00183618,0.000676362
9967,4.49724e+14,-2.85837,0.321841,0.223093,-0.00045747,-0.0106737,-0.000645435
9968,4.48777e+14,-2.88896,-0.472633,1.05185,0.00181645,-0.00954269,0.00205548
9969,6.58447e+14,3.285,0.791225,0.0312456,-0.00212852,0.00968013,-6.13669e-05
9970,6.3589e+14,3.2422,1.68353,0.0110707,-0.00346916,0.0074544,-0.00262855
9971,9.7809e+14,-1.83373,-2.49297,-0.197755,0.00677179,-0.00648513,-0.00295265
9972,6.68276e+14,-2.4123,-1.84506,0.042293,0.00468198,-0.00863314,-0.00232707
9973,2.82682e+15,0.797125,-3.30998,0.906356,0.00797013,0.00248729,0.00117316
9974,9.96238e+14,-3.28607,-1.88916,0.0162377,0.00322628,-0.00732957,-0.000140834
9975,7.37187e+14,-2.47986,-1.82415,-0.515654,0.00344616,-0.00895757,0.00210812
9976,1.03129e+13,-0.0468854,-1.8277,-0.102922,0.0121493,0.000647265,0.00379634
9977,4.95927e+12,0.874937,-1.70136,-0.126477,0.0106128,0.00435002,0.00391454
9978,1.1997e+13,-0.513251,1.77738,-0.0783184,-0.0119908,-0.00397349,-0.00397254
9979,9.17739e+12,-1.83373,0.762865,0.0870715,-0.00386625,-0.0109105,-0.00401738
9980,1.4523e+13,-1.28994,-1.46785,-0.415927,0.00877305,-0.00710625,-0.00368759
9981,2.04013e+13,-1.09539,-1.69928,0.272881,0.00902526,-0.00572012,0.00445384
9982,1.00054e+15,-2.33871,2.0157,-0.237022,-0.00467217,-0.0085371,0.00221069
9983,8.56211e+14,-2.56563,2.36654,-0.197624,-0.00455527,-0.00742494,0.00139551
9984,1.06991e+14,-1.86959,-2.23603,0.472227,0.00647664,-0.00441535,-0.00347917
9985,3.64707e+14,-2.83236,2.05349,0.209388,-0.00434715,-0.00766327,0.000759179
9986,1.13985e+15,-1.77903,-2.10995,-0.343248,0.00892209,-0.00589433,-0.00144146
9987,1.09693e+15,-3.40862,-0.155453,0.244754,0.000975735,-0.00852197,-0.00263833
9988,8.00426e+14,-3.56784,0.601773,0.338126,-0.000270308,-0.00798511,0.00256224
9989,1.44954e+15,-2.47878,2.0231,0.824569,-0.00559229,-0.0075247,-0.000534046
9990,7.33459e+14,0.311129,-2.98166,-0.37538,0.00974234,0.00127339,0.000218534
9991,8.18664e+14,0.778228,-2.66291,-0.227102,0.00954817,0.00428112,-0.00176499
9992,8.62538e+14,-3.25225,1.31121,0.310518,-0.00373888,-0.00793716,0.000484147
9993,9.14277e+14,-0.0499954,-2.62129,-0.721756,0.010348,-0.00040595,-0.00344521
9994,7.40928e+14,0.118102,-2.83749,0.414371,0.0103447,0.000859757,0.000206529
9995,1.53316e+15,-2.77584,-1.43534,0.235628,0.00437387,-0.00828689,-0.00275278
9996,5.68176e+14,-2.76452,1.23958,-1.0437,-0.00367545,-0.00873032,0.00209366
9997,6.49119e+14,-2.61048,1.65183,-0.710138,-0.00560113,-0.00801811,0.000789573
9998,8.29074e+14,-0.0832594,-3.13934,-0.340691,0.0090798,-0.000537592,-0.00268422
9999,1.10439e+15,0.354387,-2.91685,-0.748135,0.00935274,0.00269702,-0.00113243
10000,3.49259e+14,-2.48426,2.33539,0.351479,-0.005922,-0.0066249,0.00193894
10001,6.61627e+14,-2.55248,2.2182,0.631274,-0.00635148,-0.00648117,0.000718368
10002,2.22662e+15,-2.78622,0.852131,-0.645351,-0.00415129,-0.00935579,0.00168559
10003,8.36939e+14,2.66559,-0.360536,0.877603,0.00175593,0.0102042,-0.00166885
10004,7.40708e+14,-3.49956,0.891455,-0.728124,-0.00281384,-0.00777044,0.00134229
10005,9.60425e+14,-2.79403,0.306297,0.865361,-0.00112424,-0.0104032,7.84877e-05
10006,7.2604e+14,-2.87642,-1.41811,0.791862,0.00394546,-0.00812726,-0.00189387
10007,4.62904e+14,-2.38374,-2.3385,-0.55618,0.0054073,-0.00725879,0.00016937
10008,2.72737e+15,0.131962,-3.34067,-0.471921,0.00868011,0.000508043,0.00200357
10009,1.61252e+15,1.24623,-3.07032,0.115797,0.00857248,0.00269871,-0.00146025
10010,8.36969e+12,1.46817,-1.03605,0.115646,0.00635127,0.009613,-0.00573361
10011,7.58927e+14,-1.53607,2.95159,1.5387,-0.00670295,-0.00468809,-0.00150638
10012,8.65468e+14,-2.59122,2.42603,-1.00616,-0.00490856,-0.00664617,0.000783875
10013,3.32766e+13,-1.39517,-1.51622,0.305599,0.00693869,-0.00761956,-0.00476298
10014,3.59842e+15,-2.80715,-1.2103,-1.3685,0.00332286,-0.00835159,0.00151263
10015,9.28552e+14,-2.77631,-0.947245,1.00899,0.00457979,-0.00854112,-0.00140428
10016,1.23526e+14,-1.57358,3.67049,-0.0626383,-0.00690813,-0.00314196,-7.91509e-05
10017,1.55113e+15,-2.90551,0.673274,-0.868774,-0.000879527,-0.00984515,0.00038402
10018,2.05477e+14,-2.66784,2.57638,0.105323,-0.00583098,-0.00589318,-0.000100103
10019,2.58421e+15,2.51561,-1.36598,0.479946,0.00411711,0.0104917,0.000242848
10020,2.44647e+15,-3.15383,-0.25068,-1.12254,0.000385815,-0.00916693,0.000956625
10021,9.86336e+14,2.8257,-1.52712,0.389422,0.00386429,0.00953924,0.000424869
10022,2.96856e+14,-3.50754,0.851082,0.0960465,-0.00284532,-0.00807277,0.000471344
10023,7.31928e+14,-2.25022,-2.17532,1.25903,0.00610929,-0.00652924,-0.000833383
10024,1.32827e+15,-2.6779,2.24915,-0.377897,-0.0048115,-0.00710342,-0.0020998
10025,4.98985e+14,2.93827,0.157323,0.208117,-0.00022401,0.0110486,-0.00145954
10026,1.296e+15,2.889,-0.517069,-0.296653,0.000500672,0.0110216,-0.00142271
10027,1.03376e+15,2.76146,-2.89033,-0.0333986,0.00505615,0.00669085,-0.00140278
10028,5.51717e+14,-3.42155,-0.921257,0.503573,0.00130545,-0.00810796,0.00245267
10029,6.29739e+14,-2.78607,2.22722,0.194916,-0.00481159,-0.00687815,-0.00218464
10030,2.98175e+14,-3.27365,-1.64171,0.0444243,0.00373761,-0.00743738,-0.000175341
10031,2.41104e+14,-3.19724,0.85393,-0.192551,-0.00128651,-0.00928492,0.000348786
10032,6.1133e+14,-3.10836,-1.50154,0.0694354,0.0029066,-0.0082351,-0.0017111
10033,1.68808e+15,-1.45542,-3.37567,-0.175416,0.00689005,-0.00358882,-0.00258088
10034,8.17722e+14,2.59442,-2.89998,0.504368,0.00529371,0.00478661,0.00182374
10035,1.03046e+15,-3.62898,0.728635,0.131934,-0.00335835,-0.00747311,0.00148652
10036,1.39877e+15,-2.84326,-1.4992,-1.31302,0.00376837,-0.00753906,0.00216201
10037,1.708e+15,1.01034,-3.23924,0.88092,0.00799451,0.00389301,0.00113441
10038,2.29197e+15,2.88692,-4.01195,0.350258,0.00647398,0.00443699,0.000267237
10039,1.83044e+15,-0.648505,3.85876,0.417416,-0.00827799,-0.00257727,-0.00122311
10040,1.09031e+16,2.14645,-4.67095,-1.53308,0.00653426,0.0031137,0.000879407
10041,1.98083e+13,-1.58904,-0.890663,-0.343087,0.00652162,-0.0105013,-0.0037079
10042,1.09007e+15,-1.65549,-3.26572,-0.960688,0.00725789,-0.00274687,0.000686999
10043,8.99647e+14,-0.731965,-2.84524,-1.01456,0.00923995,-0.00231712,0.00170014
10044,1.49377e+15,-1.34622,-2.96249,-1.63875,0.00780728,-0.00233014,-0.00100244
10045,1.32781e+14,-3.08317,0.685279,0.595422,-0.00264163,-0.00930691,-0.000828073
10046,4.52574e+14,-3.05926,1.23658,0.198774,-0.00435765,-0.00833612,-0.000556352
10047,1.55458e+14,2.90119,-0.232994,0.092871,0.000826859,0.0112519,-0.000121599
10048,5.79268e+15,3.48369,-3.85846,1.38968,0.00560166,0.00403583,-0.00199107
10049,1.01217e+15,0.21118,-3.2932,-1.12635,0.00846242,0.000343295,0.00149784
10050,1.41841e+14,-3.40761,-1.15895,-0.111753,0.00240355,-0.0081745,-0.000668202
10051,5.39673e+14,0.262825,3.90304,0.167688,-0.00873014,-0.000598419,4.48331e-05
10052,7.47783e+14,-2.70259,-0.91418,-1.04741,0.00486496,-0.00869228,-0.000865625
10053,5.9886e+14,-3.21904,0.299002,0.122431,-0.00254117,-0.00928781,-2.58249e-05
10054,7.36968e+14,1.55381,-2.29209,0.726084,0.0070824,0.00752337,0.00109113
10055,2.17877e+15,-0.0524507,-3.80167,-0.751545,0.00678294,-0.000496821,0.00342419
10056,9.49981e+14,2.40288,-2.38208,-0.210773,0.00606319,0.00609972,0.00230393
10057,7.52672e+14,-1.34157,-2.84339,-0.880246,0.00840528,-0.00425298,-5.32189e-05
10058,8.48467e+14,0.666531,-3.41599,-0.148732,0.00800209,0.00206389,0.00244805
10059,1.33022e+15,-3.58491,0.783794,0.275397,-0.00240191,-0.00793532,-0.00215625
10060,2.97815e+14,-2.85166,-1.05624,-0.363534,0.00220954,-0.00984134,-0.00139818
10061,8.43424e+14,-0.112823,4.45592,-0.0176307,-0.00758429,-0.000403399,0.000466609
10062,1.02006e+15,0.255884,4.28508,0.135856,-0.00789106,-0.000622249,0.000609572
10063,9.93555e+14,-2.92295,0.476097,-0.364328,-0.00254749,-0.00823302,-0.00361653
10064,1.4351e+15,-2.83881,-0.313851,-1.03184,0.00214161,-0.00990737,-0.000909608
10065,4.15098e+14,-2.99746,-0.0782588,0.541395,0.00116682,-0.0100654,0.000852467
10066,4.35764e+13,1.3159,-1.19592,-0.291578,0.00737465,0.00879818,-0.00589891
10067,9.65659e+14,-3.34878,-1.04885,-1.08605,0.00323768,-0.00723437,-0.00255643
10068,1.09454e+13,-0.0259284,-1.91699,0.774708,0.0111666,0.000196704,-0.00167965
10069,8.02516e+14,0.225592,-2.93126,-0.612523,0.00992959,7.85088e-05,0.00159873
10070,8.70858e+14,-3.18648,0.649635,0.403812,-0.00241406,-0.00897016,-0.00213483
10071,2.383e+15,-3.35418,0.312017,-0.836116,-0.000889457,-0.00887151,-0.000777464
10072,3.66265e+15,2.14377,2.50562,0.966919,-0.00621222,0.0065385,-0.00194813
10073,1.05259e+15,2.68307,-1.68221,0.302833,0.00486058,0.00772377,0.00231374
10074,6.86873e+12,-1.67593,0.634846,-0.47458,-0.00541609,-0.0115767,0.00313225
10075,8.7904e+13,-2.06473,-2.64572,-0.508554,0.0070419,-0.0055545,-0.000841912
10076,1.14132e+15,1.99816,-2.81967,1.33747,0.00664579,0.00443049,-0.00030016
10077,1.23058e+15,2.73645,-1.24613,-0.893018,0.00441906,0.00809492,0.00265348
10078,8.52575e+14,0.948908,-2.94668,0.629226,0.00929973,0.00231319,0.000331993
10079,1.4468e+15,0.670154,-2.80141,-0.711682,0.00923384,0.00361165,-0.00243362
10080,2.86608e+13,-2.73894,0.344503,1.13755,0.000171366,-0.00858945,-0.000315598
10081,7.49899e+14,-2.50956,-2.19867,0.703496,0.00618111,-0.00653353,-0.00112657
10082,7.42252e+14,2.76546,-0.319753,-0.652927,0.00189822,0.0100418,0.00250108
10083,5.0209e+12,-1.94244,0.527495,0.759002,-0.00166044,-0.0108951,0.00246975
10084,6.78664e+13,-0.473403,-1.59615,0.164614,0.0118072,-0.0045495,-0.00583758
10085,5.91397e+13,0.934124,-2.77866,-0.802596,0.00720161,0.00279983,-0.00260499
10086,3.72694e+13,-0.402069,-2.8497,0.923704,0.00801111,-0.000469172,0.00199564
10087,1.74557e+14,2.33608,-0.372632,0.102871,-0.00136052,0.0100034,-0.00419728
10088,1.24516e+15,1.28449,-2.90257,0.101035,0.00890005,0.000869205,0.00298993
10089,1.26175e+15,-2.41283,-0.287436,0.5413,0.00348153,-0.0115192,0.000973092
10090,1.30659e+15,-2.64008,-0.946759,0.805846,0.00484343,-0.00920351,0.00084292
10091,1.44437e+15,-1.46331,3.25886,-0.692332,-0.0066275,-0.00402384,-0.00348407
10092,1.18388e+15,0.449007,-2.96031,-0.300771,0.00929652,0.00100063,0.00339111
10093,1.0787e+15,2.48996,-1.42656,0.14889,0.00569045,0.00812881,-0.00293601
10094,9.28025e+13,-1.73869,-2.14654,1.79774,0.00725397,-0.00321469,-0.000334315
10095,9.7809e+14,-2.09656,-2.03422,1.16962,0.00641894,-0.00719794,-0.00102769
10096,7.80176e+14,-2.74266,0.755245,-0.725977,-0.00192089,-0.0102887,-0.0011415
10097,7.52004e+14,-2.17226,-1.52708,0.63964,0.00698102,-0.00856055,-0.00107297
10098,9.16561e+14,-3.40473,0.920038,-0.15661,-0.00178529,-0.00812059,-0.00280173
10099,7.38726e+14,-2.06327,-2.48773,0.813706,0.00740085,-0.00490729,0.00201584
10100,9.1225e+14,-2.66378,-2.05992,0.229626,0.00606147,-0.0065816,0.00134178
10101,4.70255e+14,-3.13603,0.301729,-0.290035,-0.000901776,-0.00975536,-0.000304806
10102,9.20122e+14,-2.55361,1.70515,-0.400956,-0.00359295,-0.0088207,-0.000822241
10103,1.02936e+15,-2.97549,1.08827,0.24301,-0.00267595,-0.00911092,0.00248418
10104,2.02465e+15,-1.08557,-2.58754,1.18482,0.00925496,-0.00361757,-0.000405276
10105,1.38066e+15,-2.94918,0.150098,0.37277,0.000204202,-0.0100482,0.00270702
10106,1.72708e+14,-3.16963,0.724302,-0.0100423,-0.000770815,-0.00952957,-1.22329e-05
10107,1.42043e+15,3.4039,-0.0634076,-0.658998,0.00110536,0.00843194,0.00056834
10108,9.45047e+14,-1.29083,-2.68718,0.152113,0.00842377,-0.00478213,-0.00296042
10109,6.26487e+13,-3.03375,-0.0256487,-0.00957207,-0.000918312,-0.0101226,-0.000801784
10110,1.55727e+15,-2.88261,-0.286105,0.751158,0.00159277,-0.0101709,1.80947e-05
10111,7.3018e+14,2.01878,-2.08584,0.494537,0.00605376,0.00783711,-0.00188159
10112,7.59599e+14,-0.313177,-2.59708,-0.683339,0.01099,0.000124417,-0.00111186
10113,3.78812e+14,-3.45308,-0.118679,0.342744,-0.000378012,-0.00858528,-0.00239375
10114,1.55217e+14,-2.99835,0.595492,-0.0488941,-0.00271833,-0.00980393,5.52163e-05
10115,5.55165e+14,-2.57611,-1.61406,-0.0192697,0.00491577,-0.00867271,0.00164193
10116,5.35224e+14,-2.80312,-0.419125,-0.490585,0.000650682,-0.0102314,0.0031215
10117,8.24805e+14,0.125244,2.69907,0.71472,-0.0106801,0.000583856,0.000538803
10118,7.38833e+14,-3.54414,0.227423,0.620031,0.000185983,-0.00857881,0.000301858
10119,3.00313e+15,-3.17187,-0.878743,0.0696591,0.00255836,-0.00839687,0.00340442
10120,7.5067e+14,0.75925,3.29248,-0.640294,-0.00876419,0.0025359,0.00132183
10121,3.39492e+14,-3.35786,-0.0715023,0.792086,9.5421e-05,-0.00885002,-0.00160779
10122,2.68462e+14,-2.18979,2.21887,0.144415,-0.00764529,-0.00648375,-0.000530452
10123,8.17958e+14,1.31142,-2.38182,-0.0654556,0.00889612,0.00636407,5.33198e-05
10124,1.41397e+15,1.96404,-1.83426,-0.581854,0.00790902,0.00742878,-0.000585237
10125,1.75536e+15,-2.87417,-2.06629,0.283922,0.00436764,-0.00654435,-0.00349345
10126,7.40047e+14,2.34154,0.444889,-0.747521,-0.0012652,0.0116623,-0.0013197
10127,9.41939e+14,-1.03775,-3.37066,0.430145,0.00701731,-0.00354044,-0.00305741
10128,1.76596e+15,-0.515663,-3.20396,-0.273696,0.00967909,-0.000294197,-0.00174944
10129,9.19867e+14,1.08848,-2.10332,-0.584933,0.0109452,0.00485432,-0.00125699
10130,7.3324e+14,-3.13687,-1.03354,-0.129218,0.00414347,-0.00835244,0.000717263
10131,5.73131e+14,-3.23121,-0.678983,0.673455,0.00273197,-0.00871418,0.0012535
10132,7.29962e+14,-2.95486,0.0564578,1.1828,-1.9423e-05,-0.00976656,0.000317343
10133,1.42043e+15,-0.987561,-3.18943,0.114737,0.00863636,-0.00143623,0.00239261
10134,1.85838e+15,0.338333,-3.24061,0.456638,0.00876285,0.00185971,0.00192192
10135,1.00081e+15,-2.45445,-1.9291,0.270504,0.00724616,-0.00616185,-0.00251292
10136,1.06545e+15,3.09207,0.839948,0.586225,-0.000930931,0.00902341,-0.00134442
10137,2.37485e+15,2.68769,2.848,-0.325832,-0.00446506,0.00734568,0.00163214
10138,1.03679e+15,1.31298,-3.29809,0.34776,0.00683849,0.00260643,-0.00401085
10139,3.03372e+14,-3.42783,-0.698091,0.0340338,0.00128943,-0.00875477,-0.000182752
10140,2.59475e+14,-3.05022,-1.18508,0.194757,0.00261129,-0.00908579,-0.000126815
10141,5.5609e+14,-3.09338,-0.777114,0.634731,0.00246211,-0.00919787,-0.000905817
10142,2.94217e+14,-2.6523,-1.56226,0.760927,0.00462579,-0.00809144,0.00273322
10143,1.50218e+14,-2.53346,-1.77766,0.779856,0.00621684,-0.00734306,-0.000809623
10144,1.11738e+15,-0.112001,-2.88316,1.04969,0.0097389,-4.52596e-05,0.00173173
10145,8.12299e+13,-0.694624,-1.58037,-0.726047,0.0113169,-0.00469993,-0.000695896
10146,3.91047e+15,2.26429,-1.82873,-0.437749,0.00732077,0.006838,0.00238974
10147,1.62995e+13,-1.05628,-1.55061,-0.363063,0.00913479,-0.00650836,0.00441605
10148,6.5048e+15,1.16423,-4.60415,0.60074,0.00767868,0.00215974,-0.000931532
10149,1.0865e+13,1.58667,-0.954015,0.0497251,0.00598251,0.00955186,-0.00556848
10150,3.98105e+15,2.30314,-4.61464,-0.849915,0.00632192,0.00355021,0.00146277
10151,1.55907e+15,0.638151,4.12722,0.630325,-0.00804625,0.000862083,-0.000136777
10152,8.35289e+15,0.684991,-5.09682,-0.552919,0.00708607,0.00160927,0.00181829
10153,1.17335e+13,0.234605,-1.8429,0.413285,0.0117923,0.00160347,0.00328588
10154,1.10211e+16,1.08158,-4.48283,-1.26083,0.00778184,0.00221271,0.000987305
10155,3.84799e+15,3.36793,-3.65307,0.610587,0.00514906,0.0053101,-0.00233905
10156,1.3208e+15,0.163376,4.26004,0.129596,-0.00799404,-0.000622473,-0.0005001
10157,6.94137e+15,3.13722,-3.90306,0.128878,0.00556524,0.00442889,0.00308952
10158,9.04733e+15,2.84321,-4.36107,0.51182,0.00522699,0.00428797,0.00300969
10159,1.68541e+15,1.4267,4.11946,0.371917,-0.0076188,0.00160654,-0.000614867
10160,5.93936e+15,3.29311,-3.58491,-0.963853,0.0057072,0.00524062,0.000875195
10161,3.65983e+15,3.8413,-3.15005,0.195438,0.00496529,0.00604335,-0.000856576
10162,4.46463e+15,2.40737,-4.01273,0.0215876,0.00633114,0.00416846,0.00333708
10163,5.77793e+15,2.21612,-4.31823,0.0356275,0.00632392,0.00396511,0.00281657
10164,7.40442e+15,3.24067,-3.34208,0.936789,0.00486582,0.00623058,0.00196672
10165,1.15253e+15,2.89312,-4.14166,-0.285147,0.00596391,0.00484463,0.000272944
10166,2.61989e+16,1.29648,-4.34844,-1.386,0.00725058,0.0032149,-0.00204546
10167,9.25664e+13,1.6789,0.250985,0.710383,-0.00138375,0.0127225,0.000610437
10168,5.44632e+13,-1.88897,0.330957,-0.458327,-0.000657729,-0.0121491,-0.0021001
10169,5.6846e+16,2.24883,-3.7211,-2.39376,0.006471,0.00432323,-0.000354676
10170,9.1589e+12,1.03402,1.41548,-0.887225,-0.00954127,0.00747098,0.000666483
10171,8.17974e+12,-1.81692,0.729685,0.229073,-0.0029519,-0.0110582,0.00480276
10172,9.9571e+12,-1.38704,-0.794579,0.773071,0.00672073,-0.0112018,-0.00140598
10173,1.79246e+13,0.546029,-1.70421,-0.293781,0.0115844,0.00446324,0.00346801
10174,2.43153e+13,1.23945,-1.2634,-0.122424,0.00882463,0.00874815,0.00435129
10175,1.0081e+15,-3.10861,1.55386,1.57861,-0.00323151,-0.00735018,-2.1974e-05
10176,1.47381e+15,-3.41682,0.0729206,0.890663,0.00105538,-0.00854019,-0.000877183
10177,7.75622e+14,1.01247,-2.50494,-0.413632,0.0102907,0.00344351,-4.43111e-05
10178,2.37679e+14,-2.48271,2.42178,-0.240352,-0.0057069,-0.0069094,-7.66892e-05
10179,9.98657e+14,1.52434,-2.91647,0.255759,0.00803004,0.00385003,0.00199279
10180,6.00778e+14,-1.64406,-3.14761,-0.296448,0.00693743,-0.00419085,0.00267227
10181,2.17018e+15,0.270831,-3.48779,-0.0735311,0.00804029,0.00181985,0.00237657
10182,7.10495e+14,-2.64972,-1.72924,-0.714735,0.00489322,-0.00809407,0.000801187
10183,1.22261e+14,-2.55225,-1.69812,0.50593,0.00536583,-0.00811763,-0.00181899
10184,8.76763e+14,-0.495462,-3.61689,-0.141824,0.0081709,-0.000223267,0.000296501
10185,3.63061e+14,-2.33147,-1.78855,-0.278271,0.00586844,-0.00800398,0.0030329
10186,7.77897e+14,1.00104,-3.3544,1.15592,0.00730621,0.00180402,-0.00288137
10187,5.72248e+14,-2.61515,-2.07599,1.12334,0.00449789,-0.0073834,-0.00104192
10188,1.01651e+15,2.81251,-0.890981,-0.862374,0.00273728,0.00938005,0.000593041
10189,1.06321e+15,-1.11305,-3.46025,-0.939543,0.00760605,-0.00227414,0.000862083
10190,8.8443e+14,1.31585,-2.80917,0.00747639,0.0081588,0.00390142,0.00343977
10191,2.17895e+14,2.93501,1.8609,-0.0553101,-0.00414448,0.00885434,0.000854845
10192,1.31014e+15,1.81694,-2.55577,-0.12763,0.00783383,0.00601891,-0.00210658
10193,1.55365e+15,-0.851682,-2.94393,0.615803,0.00869305,-0.00299618,-0.00330177
10194,4.5868e+14,-1.44748,-3.11307,0.843326,0.00738384,-0.0043685,-0.000596757
10195,1.52245e+15,0.586455,-2.55476,-0.254035,0.00991266,0.00199336,0.00508704
10196,7.47561e+14,2.42553,-0.703455,0.349684,0.00270516,0.0112076,0.00125587
10197,4.67762e+14,-2.45088,-1.66563,-0.301159,0.00643317,-0.00778412,-0.00215175
10198,4.40933e+14,-1.87874,-1.89828,0.734318,0.00702471,-0.00841446,-0.000536451
10199,4.06027e+14,-2.95803,-1.35526,-0.800923,0.00418792,-0.00786805,-0.00243874
10200,2.46462e+14,-2.95305,-1.38571,-0.384672,0.00411332,-0.00836557,-0.00130891
10201,7.77442e+14,-2.12638,-2.20137,-0.400216,0.00724439,-0.00549785,-0.00242844
10202,3.01547e+15,0.46917,3.13299,-0.131635,-0.00915694,0.0013462,0.00226925
10203,5.23946e+14,1.40917,3.00403,-0.872523,-0.00754714,0.0053554,0.00141136
10204,7.64765e+14,-2.50998,-1.82605,0.513655,0.00575983,-0.00793914,0.000135219
10205,1.53137e+15,-2.22804,-2.08028,-1.29613,0.00755262,-0.00535348,-0.000625262
10206,2.22026e+14,-2.52098,-2.08911,-0.256512,0.00665196,-0.00661665,7.65258e-05
10207,8.13492e+14,0.655736,-3.12365,-0.265187,0.00936982,0.00121634,-0.000245599
10208,3.33099e+14,-3.00476,-1.63798,-0.316111,0.00384028,-0.00812082,-0.000286964
10209,4.80916e+14,-2.64536,-1.90496,-0.348136,0.0054984,-0.00762737,1.41689e-05
10210,3.07033e+14,-1.70671,-2.8317,-0.150484,0.00797552,-0.00465738,-0.000270521
10211,4.29646e+14,-2.22965,-2.41522,-0.715443,0.00664386,-0.00622674,-0.000613217
10212,2.85737e+14,-3.46629,-0.500313,0.24591,0.00136915,-0.0087395,-0.000605778
10213,9.04674e+14,3.34373,-1.39177,0.815371,0.00308739,0.00693367,0.00246948
10214,7.30617e+14,3.35908,-0.356415,0.47491,0.00246291,0.00836288,0.0010288
10215,1.01325e+15,1.78158,-2.53966,0.00161012,0.00810069,0.00480332,0.0024269
10216,6.46034e+14,-2.7243,1.67701,1.04796,-0.00527006,-0.00778307,0.000171228
10217,3.02037e+14,2.62617,2.27799,0.163643,-0.00603206,0.00693027,-0.000322845
10218,7.50225e+14,0.939152,-3.18044,0.255562,0.00828453,0.00263782,-0.00255487
10219,2.17321e+14,-3.06914,-1.68313,0.37477,0.00389017,-0.00783588,8.6874e-05
10220,7.74941e+14,0.526911,-2.94189,-0.461482,0.0093356,0.00129647,0.003307
10221,5.11516e+14,-0.953748,-2.73168,0.0840371,0.00967623,-0.00406226,-0.000382889
10222,1.1064e+15,0.543208,3.4316,-0.0166999,-0.00903709,0.00155321,-0.000666493
10223,9.85269e+14,-1.90145,-2.44638,-0.708007,0.00708777,-0.00604159,0.00269605
10224,6.66141e+14,-2.87286,-1.78229,-0.676559,0.00536516,-0.00683305,-0.00214564
10225,1.98435e+14,-0.93738,-3.5234,0.39429,0.00794235,-0.00209559,-8.52932e-05
10226,1.80581e+14,-0.624214,-3.01215,0.052804,0.00968997,-0.00199512,-0.000452126
10227,1.29953e+15,3.27175,-0.329889,1.34883,-0.000186706,0.00835735,-0.000196098
10228,7.47117e+14,0.285434,-3.03076,0.191083,0.00975044,0.000139679,0.00187803
10229,1.95609e+14,-2.29312,-0.873448,0.0262965,0.00510181,-0.0111422,-0.000424885
10230,2.31357e+15,-0.403707,-2.48069,-0.65376,0.0109272,-0.000601387,-0.00155043
10231,3.01547e+15,2.32126,-2.04616,-0.846261,0.00664789,0.00663398,0.00098332
